front_left,front_right,back_right,power,efficiency
"(875.2193603515625,-14.83497428894043,3.4969110629390343e-07)","(875.216796875,-15.834970474243164,3.4969110629390343e-07)","(879.216796875,-15.845415115356445,-3.4969110629390343e-07)",40000.0,0.95
"(875.210205078125,-18.334962844848633,3.4969110629390343e-07)","(875.2076416015625,-19.334959030151367,3.4969110629390343e-07)","(879.2076416015625,-19.34540367126465,-3.4969110629390343e-07)",40000.0,0.95
"(865.4856567382812,-12.256095886230469,0.0)","(865.5056762695312,-11.256296157836914,0.0)","(861.5065307617188,-11.176311492919922,0.0)",40000.0,0.95
"(871.7454833984375,-9.46498966217041,3.4969110629390343e-07)","(872.7430419921875,-9.534268379211426,3.4969110629390343e-07)","(873.0201416015625,-5.543878555297852,-3.4969110629390343e-07)",40000.0,0.95
